data:text/csv;charset=utf-8,
id_ibge,location,year,age,classes,enrolled,bra_id,num_schools,bra_1,bra_3,bra_5,bra_7,bra_9,enrolled_classes,bra_display,bra_rca,wld_rca,enrolled_growth,enrolled_growth_5
4217402,"Schroeder",2008,11.9959,135,2929,"5sc010110",13,"5","5sc","5sc01","5sc0101","5sc010110",21.696296296296296,"5SC010110",false,false,0.088443,
4217402,"Schroeder",2009,12.118,131,2933,"5sc010110",13,"5","5sc","5sc01","5sc0101","5sc010110",22.389312977099237,"5SC010110",false,false,0.00136565,
4217402,"Schroeder",2010,12.0758,134,2891,"5sc010110",13,"5","5sc","5sc01","5sc0101","5sc010110",21.574626865671643,"5SC010110",false,false,-0.0143198,
4217402,"Schroeder",2011,12.187,127,2962,"5sc010110",12,"5","5sc","5sc01","5sc0101","5sc010110",23.322834645669293,"5SC010110",false,false,0.024559,
4217402,"Schroeder",2012,12.2737,128,2978,"5sc010110",12,"5","5sc","5sc01","5sc0101","5sc010110",23.265625,"5SC010110",false,false,0.00540176,0.0204746
4217402,"Schroeder",2013,12.26,125,2917,"5sc010110",12,"5","5sc","5sc01","5sc0101","5sc010110",23.336,"5SC010110",false,false,-0.02,0
4217402,"Schroeder",2014,13.37,135,3207,"5sc010110",14,"5","5sc","5sc01","5sc0101","5sc010110",23.755555555555556,"5SC010110",false,false,0.1,0.02
4217402,"Schroeder",2015,12.1863,127,2936,"5sc010110",13,"5","5sc","5sc01","5sc0101","5sc010110",23.118110236220474,"5SC010110",false,false,-0.0845027,0.00309391
4203303,"Campo Alegre",2007,11.8125,92,2293,"5sc010200",9,"5","5sc","5sc01","5sc0102","5sc010200",24.92391304347826,"5SC010200",false,false,,
4203303,"Campo Alegre",2008,11.9319,94,2248,"5sc010200",9,"5","5sc","5sc01","5sc0102","5sc010200",23.914893617021278,"5SC010200",false,false,-0.0196249,
4203303,"Campo Alegre",2009,12.0434,90,2256,"5sc010200",8,"5","5sc","5sc01","5sc0102","5sc010200",25.066666666666666,"5SC010200",false,false,0.00355872,
4203303,"Campo Alegre",2010,12.07,87,2229,"5sc010200",8,"5","5sc","5sc01","5sc0102","5sc010200",25.620689655172413,"5SC010200",false,false,-0.0119681,
4203303,"Campo Alegre",2011,12.1456,91,2149,"5sc010200",8,"5","5sc","5sc01","5sc0102","5sc010200",23.615384615384617,"5SC010200",false,false,-0.0358905,
4203303,"Campo Alegre",2012,12.1754,89,2115,"5sc010200",5,"5","5sc","5sc01","5sc0102","5sc010200",23.764044943820224,"5SC010200",false,false,-0.0158213,-0.0160313
4203303,"Campo Alegre",2013,12.14,84,2056,"5sc010200",6,"5","5sc","5sc01","5sc0102","5sc010200",24.476190476190474,"5SC010200",false,false,-0.03,-0.02
4203303,"Campo Alegre",2014,12.24,84,2054,"5sc010200",8,"5","5sc","5sc01","5sc0102","5sc010200",24.452380952380953,"5SC010200",false,false,0,-0.02
4203303,"Campo Alegre",2015,12.1759,84,2069,"5sc010200",7,"5","5sc","5sc01","5sc0102","5sc010200",24.63095238095238,"5SC010200",false,false,0.00730282,-0.0147871
4215000,"Rio Negrinho",2007,11.8356,396,10718,"5sc010201",24,"5","5sc","5sc01","5sc0102","5sc010201",27.065656565656564,"5SC010201",false,false,,
4215000,"Rio Negrinho",2008,11.8061,370,9450,"5sc010201",21,"5","5sc","5sc01","5sc0102","5sc010201",25.54054054054054,"5SC010201",false,false,-0.118306,
4215000,"Rio Negrinho",2009,12.1685,366,8928,"5sc010201",21,"5","5sc","5sc01","5sc0102","5sc010201",24.39344262295082,"5SC010201",false,false,-0.0552381,
4215000,"Rio Negrinho",2010,12.0736,330,8628,"5sc010201",21,"5","5sc","5sc01","5sc0102","5sc010201",26.145454545454545,"5SC010201",false,false,-0.0336022,
4215000,"Rio Negrinho",2011,11.9995,329,8294,"5sc010201",21,"5","5sc","5sc01","5sc0102","5sc010201",25.209726443768997,"5SC010201",false,false,-0.0387112,
4215000,"Rio Negrinho",2012,12.0374,330,7960,"5sc010201",21,"5","5sc","5sc01","5sc0102","5sc010201",24.12121212121212,"5SC010201",false,false,-0.0402701,-0.0577636
4215000,"Rio Negrinho",2013,12.09,326,7842,"5sc010201",21,"5","5sc","5sc01","5sc0102","5sc010201",24.05521472392638,"5SC010201",false,false,-0.01,-0.04
4215000,"Rio Negrinho",2014,12.15,337,7547,"5sc010201",22,"5","5sc","5sc01","5sc0102","5sc010201",22.394658753709198,"5SC010201",false,false,-0.04,-0.03
4215000,"Rio Negrinho",2015,12.1999,312,7347,"5sc010201",21,"5","5sc","5sc01","5sc0102","5sc010201",23.548076923076923,"5SC010201",false,false,-0.0265006,-0.031633
4215802,"São Bento do Sul",2007,11.791,879,20110,"5sc010202",41,"5","5sc","5sc01","5sc0102","5sc010202",22.878270762229807,"5SC010202",false,false,,
4215802,"São Bento do Sul",2008,12.1338,669,15849,"5sc010202",43,"5","5sc","5sc01","5sc0102","5sc010202",23.690582959641254,"5SC010202",false,false,-0.211885,
4215802,"São Bento do Sul",2009,12.2478,657,15059,"5sc010202",43,"5","5sc","5sc01","5sc0102","5sc010202",22.920852359208524,"5SC010202",false,false,-0.0498454,
4215802,"São Bento do Sul",2010,12.4556,636,14776,"5sc010202",44,"5","5sc","5sc01","5sc0102","5sc010202",23.232704402515722,"5SC010202",false,false,-0.0187927,
4215802,"São Bento do Sul",2011,12.4049,655,14532,"5sc010202",44,"5","5sc","5sc01","5sc0102","5sc010202",22.186259541984732,"5SC010202",false,false,-0.0165133,
4215802,"São Bento do Sul",2012,12.4168,645,14335,"5sc010202",44,"5","5sc","5sc01","5sc0102","5sc010202",22.224806201550386,"5SC010202",false,false,-0.0135563,-0.0654617
4215802,"São Bento do Sul",2013,12.68,627,14490,"5sc010202",43,"5","5sc","5sc01","5sc0102","5sc010202",23.11004784688995,"5SC010202",false,false,0.01,-0.02
4215802,"São Bento do Sul",2014,12.77,640,14223,"5sc010202",44,"5","5sc","5sc01","5sc0102","5sc010202",22.2234375,"5SC010202",false,false,-0.02,-0.01
4215802,"São Bento do Sul",2015,12.0546,605,13341,"5sc010202",41,"5","5sc","5sc01","5sc0102","5sc010202",22.051239669421488,"5SC010202",false,false,-0.0620122,-0.0202251
4200507,"Águas de Chapecó",2007,11.9387,55,1125,"5sc020000",6,"5","5sc","5sc02","5sc0200","5sc020000",20.454545454545453,"5SC020000",false,false,,
4200507,"Águas de Chapecó",2008,12.0518,52,1196,"5sc020000",5,"5","5sc","5sc02","5sc0200","5sc020000",23,"5SC020000",false,false,0.0631111,
4200507,"Águas de Chapecó",2009,12.1961,52,1137,"5sc020000",5,"5","5sc","5sc02","5sc0200","5sc020000",21.865384615384617,"5SC020000",false,false,-0.0493311,
4200507,"Águas de Chapecó",2010,12.1807,49,1013,"5sc020000",5,"5","5sc","5sc02","5sc0200","5sc020000",20.6734693877551,"5SC020000",false,false,-0.109059,
4200507,"Águas de Chapecó",2011,12.14,51,900,"5sc020000",5,"5","5sc","5sc02","5sc0200","5sc020000",17.647058823529413,"5SC020000",false,false,-0.11155,
4200507,"Águas de Chapecó",2012,12.2286,51,888,"5sc020000",5,"5","5sc","5sc02","5sc0200","5sc020000",17.41176470588235,"5SC020000",false,false,-0.0133333,-0.0462115
4200507,"Águas de Chapecó",2013,12.15,48,879,"5sc020000",5,"5","5sc","5sc02","5sc0200","5sc020000",18.3125,"5SC020000",false,false,-0.01,-0.06
4200507,"Águas de Chapecó",2014,12.29,48,912,"5sc020000",5,"5","5sc","5sc02","5sc0200","5sc020000",19,"5SC020000",false,false,0.04,-0.04
4200507,"Águas de Chapecó",2015,12.4334,51,893,"5sc020000",5,"5","5sc","5sc02","5sc0200","5sc020000",17.50980392156863,"5SC020000",false,false,-0.0208333,-0.0249017
4200556,"Águas Frias",2007,12.0506,32,553,"5sc020001",3,"5","5sc","5sc02","5sc0200","5sc020001",17.28125,"5SC020001",false,false,,
4200556,"Águas Frias",2008,12.043,33,535,"5sc020001",3,"5","5sc","5sc02","5sc0200","5sc020001",16.21212121212121,"5SC020001",false,false,-0.0325497,
4200556,"Águas Frias",2009,12.1036,30,531,"5sc020001",3,"5","5sc","5sc02","5sc0200","5sc020001",17.7,"5SC020001",false,false,-0.00747664,
4200556,"Águas Frias",2010,12.3662,26,497,"5sc020001",3,"5","5sc","5sc02","5sc0200","5sc020001",19.115384615384617,"5SC020001",false,false,-0.0640301,
4200556,"Águas Frias",2011,12.6212,25,462,"5sc020001",3,"5","5sc","5sc02","5sc0200","5sc020001",18.48,"5SC020001",false,false,-0.0704225,
4200556,"Águas Frias",2012,12.5609,25,460,"5sc020001",3,"5","5sc","5sc02","5sc0200","5sc020001",18.4,"5SC020001",false,false,-0.004329,-0.0361565
4200556,"Águas Frias",2013,12.58,26,445,"5sc020001",3,"5","5sc","5sc02","5sc0200","5sc020001",17.115384615384617,"5SC020001",false,false,-0.03,-0.04
4200556,"Águas Frias",2014,12.37,26,434,"5sc020001",3,"5","5sc","5sc02","5sc0200","5sc020001",16.692307692307693,"5SC020001",false,false,-0.02,-0.04
4200556,"Águas Frias",2015,12.3986,26,429,"5sc020001",3,"5","5sc","5sc02","5sc0200","5sc020001",16.5,"5SC020001",false,false,-0.0115207,-0.0289979
4202578,"Bom Jesus do Oeste",2007,12.3764,26,457,"5sc020002",3,"5","5sc","5sc02","5sc0200","5sc020002",17.576923076923077,"5SC020002",false,false,,
4202578,"Bom Jesus do Oeste",2008,12.2488,23,406,"5sc020002",2,"5","5sc","5sc02","5sc0200","5sc020002",17.652173913043477,"5SC020002",false,false,-0.111597,
4202578,"Bom Jesus do Oeste",2009,12.2886,23,395,"5sc020002",2,"5","5sc","5sc02","5sc0200","5sc020002",17.17391304347826,"5SC020002",false,false,-0.0270936,
4202578,"Bom Jesus do Oeste",2010,12.2605,22,380,"5sc020002",2,"5","5sc","5sc02","5sc0200","5sc020002",17.272727272727273,"5SC020002",false,false,-0.0379747,
4202578,"Bom Jesus do Oeste",2011,12.1887,24,371,"5sc020002",2,"5","5sc","5sc02","5sc0200","5sc020002",15.458333333333334,"5SC020002",false,false,-0.0236842,
4202578,"Bom Jesus do Oeste",2012,12.0737,23,353,"5sc020002",2,"5","5sc","5sc02","5sc0200","5sc020002",15.347826086956522,"5SC020002",false,false,-0.0485175,-0.0503322
4202578,"Bom Jesus do Oeste",2013,11.92,20,351,"5sc020002",2,"5","5sc","5sc02","5sc0200","5sc020002",17.55,"5SC020002",false,false,-0.01,-0.03
4202578,"Bom Jesus do Oeste",2014,12.06,22,326,"5sc020002",2,"5","5sc","5sc02","5sc0200","5sc020002",14.818181818181818,"5SC020002",false,false,-0.07,-0.04
4202578,"Bom Jesus do Oeste",2015,12.0192,22,312,"5sc020002",2,"5","5sc","5sc02","5sc0200","5sc020002",14.181818181818182,"5SC020002",false,false,-0.0429448,-0.0386662
4203105,"Caibi",2007,12.0398,58,1206,"5sc020003",5,"5","5sc","5sc02","5sc0200","5sc020003",20.79310344827586,"5SC020003",false,false,,
4203105,"Caibi",2008,12.1825,52,1140,"5sc020003",4,"5","5sc","5sc02","5sc0200","5sc020003",21.923076923076923,"5SC020003",false,false,-0.0547264,
4203105,"Caibi",2009,12.4206,50,1127,"5sc020003",4,"5","5sc","5sc02","5sc0200","5sc020003",22.54,"5SC020003",false,false,-0.0114035,
4203105,"Caibi",2010,12.4522,51,1099,"5sc020003",5,"5","5sc","5sc02","5sc0200","5sc020003",21.54901960784314,"5SC020003",false,false,-0.0248447,
4203105,"Caibi",2011,12.4455,55,1064,"5sc020003",5,"5","5sc","5sc02","5sc0200","5sc020003",19.345454545454544,"5SC020003",false,false,-0.0318471,
4203105,"Caibi",2012,12.531,56,1047,"5sc020003",5,"5","5sc","5sc02","5sc0200","5sc020003",18.696428571428573,"5SC020003",false,false,-0.0159774,-0.02788
4203105,"Caibi",2013,12.5,59,1009,"5sc020003",5,"5","5sc","5sc02","5sc0200","5sc020003",17.10169491525424,"5SC020003",false,false,-0.04,-0.02
4203105,"Caibi",2014,12.41,57,1009,"5sc020003",5,"5","5sc","5sc02","5sc0200","5sc020003",17.70175438596491,"5SC020003",false,false,0,-0.02
4203105,"Caibi",2015,12.1839,50,946,"5sc020003",5,"5","5sc","5sc02","5sc0200","5sc020003",18.92,"5SC020003",false,false,-0.0624381,-0.0295377
4203501,"Campo Erê",2007,12.4599,108,2531,"5sc020004",8,"5","5sc","5sc02","5sc0200","5sc020004",23.435185185185187,"5SC020004",false,false,,
4203501,"Campo Erê",2008,12.8096,109,2574,"5sc020004",8,"5","5sc","5sc02","5sc0200","5sc020004",23.61467889908257,"5SC020004",false,false,0.0169893,
4203501,"Campo Erê",2009,12.7568,109,2533,"5sc020004",8,"5","5sc","5sc02","5sc0200","5sc020004",23.238532110091743,"5SC020004",false,false,-0.0159285,
4203501,"Campo Erê",2010,12.8719,107,2365,"5sc020004",8,"5","5sc","5sc02","5sc0200","5sc020004",22.102803738317757,"5SC020004",false,false,-0.0663245,
4203501,"Campo Erê",2011,12.9558,112,2217,"5sc020004",9,"5","5sc","5sc02","5sc0200","5sc020004",19.794642857142858,"5SC020004",false,false,-0.0625793,
4203501,"Campo Erê",2012,12.7471,104,2040,"5sc020004",9,"5","5sc","5sc02","5sc0200","5sc020004",19.615384615384617,"5SC020004",false,false,-0.0798376,-0.0422159
4203501,"Campo Erê",2013,13.03,109,2216,"5sc020004",8,"5","5sc","5sc02","5sc0200","5sc020004",20.3302752293578,"5SC020004",false,false,0.09,-0.03
4203501,"Campo Erê",2014,13.22,109,2185,"5sc020004",8,"5","5sc","5sc02","5sc0200","5sc020004",20.045871559633028,"5SC020004",false,false,-0.01,-0.03
4203501,"Campo Erê",2015,12.6733,90,1922,"5sc020004",7,"5","5sc","5sc02","5sc0200","5sc020004",21.355555555555554,"5SC020004",false,false,-0.120366,-0.0406337
4204103,"Caxambu do Sul",2007,12.1146,49,934,"5sc020005",3,"5","5sc","5sc02","5sc0200","5sc020005",19.06122448979592,"5SC020005",false,false,,
4204103,"Caxambu do Sul",2008,12.3086,40,823,"5sc020005",3,"5","5sc","5sc02","5sc0200","5sc020005",20.575,"5SC020005",false,false,-0.118844,
4204103,"Caxambu do Sul",2009,12.2599,38,835,"5sc020005",3,"5","5sc","5sc02","5sc0200","5sc020005",21.973684210526315,"5SC020005",false,false,0.0145808,
4204103,"Caxambu do Sul",2010,12.2597,41,770,"5sc020005",3,"5","5sc","5sc02","5sc0200","5sc020005",18.78048780487805,"5SC020005",false,false,-0.0778443,
4204103,"Caxambu do Sul",2011,12.4046,43,776,"5sc020005",3,"5","5sc","5sc02","5sc0200","5sc020005",18.046511627906977,"5SC020005",false,false,0.00779221,
4204103,"Caxambu do Sul",2012,12.2944,42,744,"5sc020005",3,"5","5sc","5sc02","5sc0200","5sc020005",17.714285714285715,"5SC020005",false,false,-0.0412371,-0.0444681
4204103,"Caxambu do Sul",2013,12.29,41,743,"5sc020005",3,"5","5sc","5sc02","5sc0200","5sc020005",18.121951219512194,"5SC020005",false,false,0,-0.02
4204103,"Caxambu do Sul",2014,12.23,40,719,"5sc020005",3,"5","5sc","5sc02","5sc0200","5sc020005",17.975,"5SC020005",false,false,-0.03,-0.03
4204103,"Caxambu do Sul",2015,12.266,41,703,"5sc020005",3,"5","5sc","5sc02","5sc0200","5sc020005",17.146341463414632,"5SC020005",false,false,-0.0222531,-0.018042
4204202,"Chapecó",2007,12.3528,1458,34678,"5sc020006",98,"5","5sc","5sc02","5sc0200","5sc020006",23.78463648834019,"5SC020006",false,false,,
4204202,"Chapecó",2008,12.5492,1459,35334,"5sc020006",100,"5","5sc","5sc02","5sc0200","5sc020006",24.217957505140507,"5SC020006",false,false,0.0189169,
4204202,"Chapecó",2009,12.6415,1483,35391,"5sc020006",98,"5","5sc","5sc02","5sc0200","5sc020006",23.86446392447741,"5SC020006",false,false,0.00161318,
4204202,"Chapecó",2010,12.7327,1464,35390,"5sc020006",96,"5","5sc","5sc02","5sc0200","5sc020006",24.17349726775956,"5SC020006",false,false,-0.0000282558,
4204202,"Chapecó",2011,12.8402,1502,35524,"5sc020006",96,"5","5sc","5sc02","5sc0200","5sc020006",23.651131824234355,"5SC020006",false,false,0.00378638,
4204202,"Chapecó",2012,12.8401,1476,35087,"5sc020006",95,"5","5sc","5sc02","5sc0200","5sc020006",23.771680216802167,"5SC020006",false,false,-0.0123015,0.00234779
4204202,"Chapecó",2013,12.95,1444,35231,"5sc020006",95,"5","5sc","5sc02","5sc0200","5sc020006",24.39819944598338,"5SC020006",false,false,0,0
4204202,"Chapecó",2014,13.34,1494,35525,"5sc020006",94,"5","5sc","5sc02","5sc0200","5sc020006",23.778447121820616,"5SC020006",false,false,0.01,0
4204202,"Chapecó",2015,12.1223,1370,32820,"5sc020006",89,"5","5sc","5sc02","5sc0200","5sc020006",23.956204379562045,"5SC020006",false,false,-0.0761436,-0.0149651
4204350,"Cordilheira Alta",2007,12.696,35,783,"5sc020007",3,"5","5sc","5sc02","5sc0200","5sc020007",22.37142857142857,"5SC020007",false,false,,
4204350,"Cordilheira Alta",2008,12.6929,35,775,"5sc020007",3,"5","5sc","5sc02","5sc0200","5sc020007",22.142857142857142,"5SC020007",false,false,-0.0102171,
4204350,"Cordilheira Alta",2009,12.8692,37,772,"5sc020007",3,"5","5sc","5sc02","5sc0200","5sc020007",20.864864864864863,"5SC020007",false,false,-0.00387097,
4204350,"Cordilheira Alta",2010,12.8248,34,742,"5sc020007",4,"5","5sc","5sc02","5sc0200","5sc020007",21.823529411764707,"5SC020007",false,false,-0.0388601,
4204350,"Cordilheira Alta",2011,12.8297,38,734,"5sc020007",4,"5","5sc","5sc02","5sc0200","5sc020007",19.31578947368421,"5SC020007",false,false,-0.0107817,
4204350,"Cordilheira Alta",2012,13.174,38,724,"5sc020007",4,"5","5sc","5sc02","5sc0200","5sc020007",19.05263157894737,"5SC020007",false,false,-0.013624,-0.0155462
4204350,"Cordilheira Alta",2013,13.26,37,726,"5sc020007",4,"5","5sc","5sc02","5sc0200","5sc020007",19.62162162162162,"5SC020007",false,false,0,-0.01
4204350,"Cordilheira Alta",2014,12.85,39,779,"5sc020007",4,"5","5sc","5sc02","5sc0200","5sc020007",19.974358974358974,"5SC020007",false,false,0.07,0
4204350,"Cordilheira Alta",2015,12.8412,38,743,"5sc020007",4,"5","5sc","5sc02","5sc0200","5sc020007",19.55263157894737,"5SC020007",false,false,-0.0462131,0.000269397
4204400,"Coronel Freitas",2007,12.1931,88,1958,"5sc020008",9,"5","5sc","5sc02","5sc0200","5sc020008",22.25,"5SC020008",false,false,,
4204400,"Coronel Freitas",2008,12.286,87,1832,"5sc020008",9,"5","5sc","5sc02","5sc0200","5sc020008",21.057471264367816,"5SC020008",false,false,-0.0643514,
4204400,"Coronel Freitas",2009,12.3261,82,1806,"5sc020008",9,"5","5sc","5sc02","5sc0200","5sc020008",22.024390243902438,"5SC020008",false,false,-0.0141921,
4204400,"Coronel Freitas",2010,12.3761,88,1768,"5sc020008",9,"5","5sc","5sc02","5sc0200","5sc020008",20.09090909090909,"5SC020008",false,false,-0.021041,
4204400,"Coronel Freitas",2011,12.3661,84,1718,"5sc020008",8,"5","5sc","5sc02","5sc0200","5sc020008",20.452380952380953,"5SC020008",false,false,-0.0282805,
4204400,"Coronel Freitas",2012,12.4165,82,1580,"5sc020008",8,"5","5sc","5sc02","5sc0200","5sc020008",19.26829268292683,"5SC020008",false,false,-0.080326,-0.0419926
4204400,"Coronel Freitas",2013,12.41,74,1510,"5sc020008",8,"5","5sc","5sc02","5sc0200","5sc020008",20.405405405405407,"5SC020008",false,false,-0.04,-0.04
4204400,"Coronel Freitas",2014,12.3,73,1388,"5sc020008",8,"5","5sc","5sc02","5sc0200","5sc020008",19.013698630136986,"5SC020008",false,false,-0.08,-0.05
4204400,"Coronel Freitas",2015,12.1788,79,1404,"5sc020008",8,"5","5sc","5sc02","5sc0200","5sc020008",17.772151898734176,"5SC020008",false,false,0.0115274,-0.0450581
4204707,"Cunha Porã",2007,12.229,80,1921,"5sc020009",5,"5","5sc","5sc02","5sc0200","5sc020009",24.0125,"5SC020009",false,false,,
4204707,"Cunha Porã",2008,12.2763,82,1828,"5sc020009",4,"5","5sc","5sc02","5sc0200","5sc020009",22.29268292682927,"5SC020009",false,false,-0.0484123,
4204707,"Cunha Porã",2009,12.1887,78,1802,"5sc020009",4,"5","5sc","5sc02","5sc0200","5sc020009",23.102564102564102,"5SC020009",false,false,-0.0142232,
4204707,"Cunha Porã",2010,12.2559,79,1782,"5sc020009",4,"5","5sc","5sc02","5sc0200","5sc020009",22.556962025316455,"5SC020009",false,false,-0.0110988,
4204707,"Cunha Porã",2011,12.1482,75,1680,"5sc020009",4,"5","5sc","5sc02","5sc0200","5sc020009",22.4,"5SC020009",false,false,-0.0572391,
4204707,"Cunha Porã",2012,12.2459,77,1590,"5sc020009",4,"5","5sc","5sc02","5sc0200","5sc020009",20.649350649350648,"5SC020009",false,false,-0.0535714,-0.037116
4204707,"Cunha Porã",2013,12.31,77,1562,"5sc020009",4,"5","5sc","5sc02","5sc0200","5sc020009",20.285714285714285,"5SC020009",false,false,-0.02,-0.03
4204707,"Cunha Porã",2014,12.1,78,1466,"5sc020009",4,"5","5sc","5sc02","5sc0200","5sc020009",18.794871794871796,"5SC020009",false,false,-0.06,-0.04
4204707,"Cunha Porã",2015,12.2526,78,1469,"5sc020009",4,"5","5sc","5sc02","5sc0200","5sc020009",18.833333333333332,"5SC020009",false,false,0.00204638,-0.0378942
4204756,"Cunhataí",2007,12.1923,24,390,"5sc020010",6,"5","5sc","5sc02","5sc0200","5sc020010",16.25,"5SC020010",false,false,,
4204756,"Cunhataí",2008,12.2822,25,365,"5sc020010",6,"5","5sc","5sc02","5sc0200","5sc020010",14.6,"5SC020010",false,false,-0.0641026,
4204756,"Cunhataí",2009,12.6047,22,344,"5sc020010",5,"5","5sc","5sc02","5sc0200","5sc020010",15.636363636363637,"5SC020010",false,false,-0.0575342,
4204756,"Cunhataí",2010,12.5645,19,349,"5sc020010",3,"5","5sc","5sc02","5sc0200","5sc020010",18.36842105263158,"5SC020010",false,false,0.0145349,
4204756,"Cunhataí",2011,12.3899,20,336,"5sc020010",3,"5","5sc","5sc02","5sc0200","5sc020010",16.8,"5SC020010",false,false,-0.0372493,
4204756,"Cunhataí",2012,12.5511,22,323,"5sc020010",3,"5","5sc","5sc02","5sc0200","5sc020010",14.681818181818182,"5SC020010",false,false,-0.0386905,-0.0369971
4204756,"Cunhataí",2013,12.35,22,318,"5sc020010",4,"5","5sc","5sc02","5sc0200","5sc020010",14.454545454545455,"5SC020010",false,false,-0.02,-0.03
4204756,"Cunhataí",2014,12.5,25,335,"5sc020010",4,"5","5sc","5sc02","5sc0200","5sc020010",13.4,"5SC020010",false,false,0.05,-0.01
4204756,"Cunhataí",2015,12.3814,24,312,"5sc020010",3,"5","5sc","5sc02","5sc0200","5sc020010",13,"5SC020010",false,false,-0.0686567,-0.0221644
4205357,"Flor do Sertão",2007,11.7557,34,438,"5sc020011",3,"5","5sc","5sc02","5sc0200","5sc020011",12.882352941176471,"5SC020011",false,false,,
4205357,"Flor do Sertão",2008,11.9634,22,382,"5sc020011",2,"5","5sc","5sc02","5sc0200","5sc020011",17.363636363636363,"5SC020011",false,false,-0.127854,
4205357,"Flor do Sertão",2009,12.0694,22,360,"5sc020011",2,"5","5sc","5sc02","5sc0200","5sc020011",16.363636363636363,"5SC020011",false,false,-0.0575916,
4205357,"Flor do Sertão",2010,12.0432,21,347,"5sc020011",2,"5","5sc","5sc02","5sc0200","5sc020011",16.523809523809526,"5SC020011",false,false,-0.0361111,
4205357,"Flor do Sertão",2011,12.1605,20,349,"5sc020011",2,"5","5sc","5sc02","5sc0200","5sc020011",17.45,"5SC020011",false,false,0.00576369,
4205357,"Flor do Sertão",2012,12.0695,20,331,"5sc020011",2,"5","5sc","5sc02","5sc0200","5sc020011",16.55,"5SC020011",false,false,-0.0515759,-0.0544799
4205357,"Flor do Sertão",2013,12.18,19,319,"5sc020011",2,"5","5sc","5sc02","5sc0200","5sc020011",16.789473684210527,"5SC020011",false,false,-0.04,-0.04
4205357,"Flor do Sertão",2014,12.17,19,334,"5sc020011",2,"5","5sc","5sc02","5sc0200","5sc020011",17.57894736842105,"5SC020011",false,false,0.05,-0.01
4205357,"Flor do Sertão",2015,12.1079,22,343,"5sc020011",2,"5","5sc","5sc02","5sc0200","5sc020011",15.590909090909092,"5SC020011",false,false,0.0269461,-0.00231618
4205431,"Formosa do Sul",2007,11.3301,29,621,"5sc020012",2,"5","5sc","5sc02","5sc0200","5sc020012",21.413793103448278,"5SC020012",false,false,,
4205431,"Formosa do Sul",2008,11.7012,26,599,"5sc020012",2,"5","5sc","5sc02","5sc0200","5sc020012",23.03846153846154,"5SC020012",false,false,-0.0354267,
4205431,"Formosa do Sul",2009,11.7727,26,572,"5sc020012",2,"5","5sc","5sc02","5sc0200","5sc020012",22,"5SC020012",false,false,-0.0450751,
4205431,"Formosa do Sul",2010,12.0284,24,563,"5sc020012",2,"5","5sc","5sc02","5sc0200","5sc020012",23.458333333333332,"5SC020012",false,false,-0.0157343,
4205431,"Formosa do Sul",2011,12.3738,23,503,"5sc020012",2,"5","5sc","5sc02","5sc0200","5sc020012",21.869565217391305,"5SC020012",false,false,-0.106572,
4205431,"Formosa do Sul",2012,12.25,24,484,"5sc020012",2,"5","5sc","5sc02","5sc0200","5sc020012",20.166666666666668,"5SC020012",false,false,-0.0377734,-0.0486272
4205431,"Formosa do Sul",2013,12.24,22,454,"5sc020012",2,"5","5sc","5sc02","5sc0200","5sc020012",20.636363636363637,"5SC020012",false,false,-0.06,-0.05
4205431,"Formosa do Sul",2014,12.47,24,443,"5sc020012",2,"5","5sc","5sc02","5sc0200","5sc020012",18.458333333333332,"5SC020012",false,false,-0.02,-0.05
4205431,"Formosa do Sul",2015,12.445,23,409,"5sc020012",2,"5","5sc","5sc02","5sc0200","5sc020012",17.782608695652176,"5SC020012",false,false,-0.0767494,-0.0619133
4206652,"Guatambú",2007,12.2888,53,1032,"5sc020013",5,"5","5sc","5sc02","5sc0200","5sc020013",19.471698113207548,"5SC020013",false,false,,
4206652,"Guatambú",2008,12.2517,49,1033,"5sc020013",5,"5","5sc","5sc02","5sc0200","5sc020013",21.081632653061224,"5SC020013",false,false,0.000968992,
4206652,"Guatambú",2009,12.5114,48,1013,"5sc020013",5,"5","5sc","5sc02","5sc0200","5sc020013",21.104166666666668,"5SC020013",false,false,-0.0193611,
4206652,"Guatambú",2010,12.5217,48,1012,"5sc020013",5,"5","5sc","5sc02","5sc0200","5sc020013",21.083333333333332,"5SC020013",false,false,-0.000987167,
4206652,"Guatambú",2011,12.2144,49,919,"5sc020013",5,"5","5sc","5sc02","5sc0200","5sc020013",18.755102040816325,"5SC020013",false,false,-0.0918972,
4206652,"Guatambú",2012,12.368,48,951,"5sc020013",5,"5","5sc","5sc02","5sc0200","5sc020013",19.8125,"5SC020013",false,false,0.0348205,-0.0162151
4206652,"Guatambú",2013,12.29,48,978,"5sc020013",5,"5","5sc","5sc02","5sc0200","5sc020013",20.375,"5SC020013",false,false,0.03,-0.01
4206652,"Guatambú",2014,12.18,51,999,"5sc020013",5,"5","5sc","5sc02","5sc0200","5sc020013",19.58823529411765,"5SC020013",false,false,0.02,0
4206652,"Guatambú",2015,12.2343,52,1033,"5sc020013",5,"5","5sc","5sc02","5sc0200","5sc020013",19.865384615384617,"5SC020013",false,false,0.034034,0.00411617
4207759,"Iraceminha",2007,11.9672,57,1005,"5sc020014",7,"5","5sc","5sc02","5sc0200","5sc020014",17.63157894736842,"5SC020014",false,false,,
