data:text/csv;charset=utf-8,
id_ibge,location,year,wage,num_jobs,wage_avg,wage_growth,wage_growth_5,num_emp_growth,num_emp_growth_5,bra_id,cnae_id,rca,distance,opp_gain,cnae_1,cnae_3,cnae_6,cbo_diversity,cbo_diversity_eff,num_est,num_jobs_est,cnae_display,bra_rca,wld_rca
4209102,"Joinville",2023,1020443.52,177,5765.22,0.051,-0.309,0.047,-0.312,"5sc010107","p85317",0.081,0.77,-0.13,"p","p85","p85317",378,18.972,0,0,"85317",false,false
4209102,"Joinville",2023,7739717.41,1620,4777.6,0.013,0.155,-0.06,0.099,"5sc010107","p85325",0.768,0.773,-0.092,"p","p85","p85325",397,25.296,0,0,"85325",false,false
4209102,"Joinville",2023,179746.27,60,2995.77,-0.101,0.044,-0.167,0,"5sc010107","p85333",0.297,0.772,-0.033,"p","p85","p85333",269,33.333,0,0,"85333",false,false
4209102,"Joinville",2023,113743.89,125,909.95,-0.617,-0.285,-0.053,-0.109,"5sc010107","p85414",0.048,0.767,-0.056,"p","p85","p85414",286,22.643,0,0,"85414",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","p85422",0,0.79,-0.134,"p","p85","p85422",175,11.086,0,0,"85422",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","p85503",0,0.771,0.242,"p","p85","p85503",328,46.093,0,0,"85503",false,false
4209102,"Joinville",2023,24916.55,14,1779.75,-0.675,-0.196,-0.576,-0.116,"5sc010107","p85911",0.247,0.731,-0.196,"p","p85","p85911",183,21.666,0,0,"85911",false,false
4209102,"Joinville",2023,753925.92,143,5272.21,-0.419,0.318,-0.112,0.088,"5sc010107","p85929",5.601,0.733,0.05,"p","p85","p85929",211,29.725,0,0,"85929",true,false
4209102,"Joinville",2023,647182.26,292,2216.38,-0.055,-0.035,-0.055,-0.066,"5sc010107","p85937",1.329,0.707,0.007,"p","p85","p85937",204,15.329,0,0,"85937",true,false
4209102,"Joinville",2023,5367133.45,1653,3246.91,0.225,0.142,0.069,0.056,"5sc010107","p85996",1.046,0.749,0.165,"p","p85","p85996",481,39.317,0,0,"85996",true,false
4209102,"Joinville",2023,33278124.96,5696,5842.37,0.093,0.094,0.036,0.035,"5sc010107","q86101",1.265,0.743,0.084,"q","q86","q86101",430,19.094,0,0,"86101",true,false
4209102,"Joinville",2023,161101.26,68,2369.14,0.253,0.088,0.308,0.096,"5sc010107","q86216",0.524,0.762,-0.23,"q","q86","q86216",129,10.793,0,0,"86216",false,false
4209102,"Joinville",2023,30075.07,10,3007.51,0.298,0,0.111,0,"5sc010107","q86224",0.888,0.753,-0.305,"q","q86","q86224",96,12.422,0,0,"86224",false,false
4209102,"Joinville",2023,5007711.82,1850,2706.87,0.046,0.111,-0.004,0.052,"5sc010107","q86305",0.732,0.727,0.067,"q","q86","q86305",406,18.451,0,0,"86305",false,false
4209102,"Joinville",2023,2433059.99,834,2917.34,0.036,0.018,0.163,-0.044,"5sc010107","q86402",0.635,0.74,0.13,"q","q86","q86402",316,20.687,0,0,"86402",false,false
4209102,"Joinville",2023,1196457.34,769,1555.86,0.121,0.022,0.048,0.094,"5sc010107","q86500",1.181,0.723,0.022,"q","q86","q86500",304,25.504,0,0,"86500",true,false
4209102,"Joinville",2023,71789.85,26,2761.15,-0.865,-0.314,-0.726,-0.218,"5sc010107","q86607",0.012,0.757,0.222,"q","q86","q86607",321,22.431,0,0,"86607",false,false
4209102,"Joinville",2023,115389.51,41,2814.38,-0.54,-0.151,-0.506,-0.163,"5sc010107","q86909",0.079,0.775,0.267,"q","q86","q86909",308,28.921,0,0,"86909",false,false
4209102,"Joinville",2023,827319.93,420,1969.81,0.095,0.166,0.045,0.138,"5sc010107","q87115",1.038,0.732,-0.091,"q","q87","q87115",248,12.066,0,0,"87115",true,false
4209102,"Joinville",2023,61907.65,19,3258.3,0.392,0.163,0.118,0.096,"5sc010107","q87123",0.27,0.747,-0.105,"q","q87","q87123",162,14.218,0,0,"87123",false,false
4209102,"Joinville",2023,75282.69,23,3273.16,-0.492,-0.031,-0.582,-0.118,"5sc010107","q87204",0.387,0.726,-0.132,"q","q87","q87204",203,27.422,0,0,"87204",false,false
4209102,"Joinville",2023,281787.17,108,2609.14,0.063,0.167,0.038,0.114,"5sc010107","q87301",0.575,0.737,-0.077,"q","q87","q87301",259,30.206,0,0,"87301",false,false
4209102,"Joinville",2023,1017829.14,328,3103.14,0.222,0.093,0.228,0.08,"5sc010107","q88006",0.441,0.752,0.202,"q","q88","q88006",377,39.575,0,0,"88006",false,false
4209102,"Joinville",2023,96614.45,35,2760.41,0.294,0.021,0.4,-0.036,"5sc010107","r90019",0.51,0.733,0.126,"r","r90","r90019",292,61.386,0,0,"90019",false,false
4209102,"Joinville",2023,25305.57,13,1946.58,-0.261,0.09,-0.188,0.054,"5sc010107","r90027",3.821,0.703,-0.229,"r","r90","r90027",102,47.435,0,0,"90027",true,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","r90035",0,0.754,-0.125,"r","r90","r90035",143,27.805,0,0,"90035",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","r91015",0,0.751,-0.184,"r","r91","r91015",92,18.217,0,0,"91015",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","r91023",0,0.761,-0.045,"r","r91","r91023",179,34.083,0,0,"91023",false,false
4209102,"Joinville",2023,2718.12,1,2718.12,-0.004,-0.153,0,-0.129,"5sc010107","r91031",0.06,0.782,0.047,"r","r91","r91031",177,57.853,0,0,"91031",false,false
4209102,"Joinville",2023,7005.05,4,1751.26,-0.19,-0.04,-0.2,-0.078,"5sc010107","r92003",0.451,0.754,-0.099,"r","r92","r92003",107,46.423,0,0,"92003",false,false
4209102,"Joinville",2023,29353.58,14,2096.68,0.564,0.068,0.556,0,"5sc010107","r93115",0.495,0.753,-0.064,"r","r93","r93115",192,30.564,0,0,"93115",false,false
4209102,"Joinville",2023,578933.23,161,3595.86,0.143,0.1,0.006,0.004,"5sc010107","r93123",0.384,0.75,-0.056,"r","r93","r93123",372,37.49,0,0,"93123",false,false
4209102,"Joinville",2023,972935.56,513,1896.56,0.234,0.121,0.158,0.082,"5sc010107","r93131",1.042,0.706,0.098,"r","r93","r93131",281,10.618,0,0,"93131",true,false
4209102,"Joinville",2023,426008.8,129,3302.39,0.183,0.044,0.084,0.042,"5sc010107","r93191",2.045,0.749,0.093,"r","r93","r93191",251,47.598,0,0,"93191",true,false
4209102,"Joinville",2023,10604.41,6,1767.4,-0.41,-0.17,-0.25,-0.167,"5sc010107","r93212",0.052,0.743,0.052,"r","r93","r93212",252,43.094,0,0,"93212",false,false
4209102,"Joinville",2023,246456.11,106,2325.06,0.53,0.036,0.247,-0.009,"5sc010107","r93298",1.028,0.74,0.013,"r","r93","r93298",328,47.49,0,0,"93298",true,false
4209102,"Joinville",2023,2005423.12,504,3979.01,0.172,0.189,0.118,0.135,"5sc010107","s94111",2.253,0.759,0.139,"s","s94","s94111",300,46.439,0,0,"94111",true,false
4209102,"Joinville",2023,76645.87,31,2472.45,0.059,0.263,-0.031,0.172,"5sc010107","s94120",0.063,0.781,0.022,"s","s94","s94120",282,18.89,0,0,"94120",false,false
4209102,"Joinville",2023,749636,379,1977.93,0.744,-0.018,0.831,-0.018,"5sc010107","s94201",0.753,0.749,0.383,"s","s94","s94201",349,5.966,0,0,"94201",false,false
4209102,"Joinville",2023,2174353.88,903,2407.92,0.175,0.071,0.272,0.024,"5sc010107","s94308",0.385,0.764,0.181,"s","s94","s94308",501,55.443,0,0,"94308",false,false
4209102,"Joinville",2023,1266485.07,563,2249.53,0.101,0.026,0.016,-0.025,"5sc010107","s94910",1.046,0.738,0.453,"s","s94","s94910",369,24.559,0,0,"94910",true,false
4209102,"Joinville",2023,0,2,0,0,-1,0,0,"5sc010107","s94928",0,0.761,0.525,"s","s94","s94928",146,22.933,0,0,"94928",false,false
4209102,"Joinville",2023,52010.45,17,3059.44,-0.467,0.044,0,-0.095,"5sc010107","s94936",0.187,0.759,0.055,"s","s94","s94936",279,58.662,0,0,"94936",false,false
4209102,"Joinville",2023,927784.56,433,2142.69,0.129,-0.01,0.155,0.02,"5sc010107","s94995",0.719,0.766,0.152,"s","s94","s94995",410,54.703,0,0,"94995",false,false
4209102,"Joinville",2023,458461.19,147,3118.78,0.145,0.098,0.035,0.031,"5sc010107","s95118",1.04,0.727,0.264,"s","s95","s95118",278,25.342,0,0,"95118",true,false
4209102,"Joinville",2023,200057.55,92,2174.54,-0.062,0.272,-0.14,0.26,"5sc010107","s95126",1.496,0.721,0.255,"s","s95","s95126",193,23.366,0,0,"95126",true,false
4209102,"Joinville",2023,362241.68,149,2431.15,0.273,0.079,0.211,0.036,"5sc010107","s95215",2.156,0.703,0.077,"s","s95","s95215",271,37.708,0,0,"95215",true,false
4209102,"Joinville",2023,520592.31,171,3044.4,0.342,0.152,0.204,0.053,"5sc010107","s95291",2.698,0.674,0.016,"s","s95","s95291",323,52.952,0,0,"95291",true,false
4209102,"Joinville",2023,215340.49,99,2175.16,-0.027,0.083,-0.048,0.024,"5sc010107","s96017",0.436,0.718,-0.049,"s","s96","s96017",266,10.345,0,0,"96017",false,false
4209102,"Joinville",2023,795693.51,479,1661.16,-0.119,0.098,-0.038,0.12,"5sc010107","s96025",1.171,0.69,-0.03,"s","s96","s96025",267,14.76,0,0,"96025",true,false
4209102,"Joinville",2023,245360.76,88,2788.19,0.075,0.106,0.06,0.073,"5sc010107","s96033",0.396,0.71,0.274,"s","s96","s96033",266,20.57,0,0,"96033",false,false
4209102,"Joinville",2023,213006.93,104,2048.14,0.13,0.04,0.106,-0.013,"5sc010107","s96092",0.642,0.738,-0.036,"s","s96","s96092",339,27.751,0,0,"96092",false,false
4209102,"Joinville",2023,2498.86,2,1249.43,0,-0.021,0,0,"5sc010107","t97005",0.377,0.738,-0.295,"t","t97","t97005",80,17.36,0,0,"97005",false,false
4209102,"Joinville",2023,0,0,0,0,0,0,0,"5sc010107","u99008",0,0.763,-0.144,"u","u99","u99008",154,28.983,0,0,"99008",false,false
